customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4912-PIGUY,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6,6175,0
1114-CENIM,1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,2690,1
6060-DRTNL,0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,3547,1
2725-TTRIQ,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2,4904,0
3374-TTZTK,1,0,1,0,52,1,0,1,2,2,2,2,2,2,2,1,2,106.3,4553,0
8990-ZXLSU,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,69.05,5212,0
2275-RBYQS,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,3818,0
8473-VUVJN,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,5669,1
6289-CPNLD,1,0,1,1,33,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2051,1
5536-SLHPM,0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,3784,1
4419-UJMUS,1,0,1,1,69,1,2,1,0,0,0,2,2,2,2,1,2,99.35,5412,0
7794-JASDG,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75,4234,0
7609-YBPXG,1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4004,0
5519-TEEUH,1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15,5390,0
7856-GANIL,1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,3852,0
0804-XBFBV,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,2789,0
2676-OXPPQ,1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,2907,0
3703-TTEPD,1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,783,0
2799-TSLAG,0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1269,0
0196-VULGZ,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,4009,1
8837-VVWLQ,0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,5302,1
2696-NARTR,1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,6381,1
2208-NKVVH,1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,150,0
7614-QVWQL,1,0,1,1,49,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2195,1
1976-CFOCS,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,3904,1
4631-OACRM,1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,293,1
7139-JZFVG,1,0,1,1,60,1,0,0,2,2,2,0,0,0,2,0,0,60.5,3187,0
4987-GQWPO,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1,3272,0
3755-JBMNH,1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,313,1
1757-TCATG,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,5754,0
6345-ULYRW,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3350,1
4776-XSKYQ,0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,3172,0
8048-DSDFQ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,1610,0
5753-QQWPW,0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1139,0
6010-DDPPW,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1545,0
1809-DMJHQ,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,1844,1
6693-FRIRW,1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1334,0
6586-MYGKD,1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95,4420,0
3173-NVMPX,0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,4241,0
0248-PGHBZ,0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,92.45,5011,0
0623-GDISB,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,4050,0
2892-GESUL,0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,2683,0
6923-EFPNL,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,1636,1
7472-EQOAV,1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,5035,0
9574-RKJIF,1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2451,1
2043-WVTQJ,1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7,4566,0
8034-RYTVV,0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,3897,0
3863-QSTYI,1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3215,0
2619-WFQWU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,5504,1
5044-LRQAQ,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,4037,0
1716-LSAMB,1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2211,0
1333-PBMXB,0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,624,0
6546-OPBBH,1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,396,0
5985-BEHZK,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,5814,0
9127-QRZMH,1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2255,0
5919-VCZYM,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3589,0
9644-KVCNC,0,0,0,0,66,1,2,1,0,0,2,0,2,0,1,1,0,92.15,4952,0
2137-DQMEV,1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2579,0
8174-LNWMW,0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9,5434,0
9279-CJEOJ,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,0,95.4,1659,0
7964-VEXDG,1,0,0,1,21,1,2,1,2,0,0,0,0,0,0,0,2,80.35,1267,0
2404-JIBFC,0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1,3941,0
0778-NELLA,1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,2554,1
8029-XYPWT,1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05,6030,0
4614-NUVZD,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,6057,1
4632-PAOYU,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,19.95,3683,0
3803-KMQFW,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,1617,1
6804-GDMOI,0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,5174,1
2990-OGYTD,0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15,4828,0
6646-JPPHA,0,1,0,0,14,1,0,1,2,2,0,0,0,0,0,0,2,78.85,86,0
9572-MTILT,1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,5068,1
7658-UYUQS,1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1421,0
7880-XSOJX,1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,847,0
9611-CTWIH,0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,89.45,2046,1
4589-IUAJB,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1229,0
0329-GTIAJ,0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,2738,1
8746-BFOAJ,1,1,0,0,21,1,0,2,1,1,1,1,1,1,1,0,0,20.5,3649,0
8457-XIGKN,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,3082,0
6072-NUQCB,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25,4122,0
6629-CZTTH,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,55.7,4566,1
8838-GPHZP,0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,3,20.6,543,0
8750-QWZAJ,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,684,0
5364-EVNIB,1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,6492,1
6918-UMQCG,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,3286,0
0675-NCDYU,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.4,6225,0
6339-DKLMK,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.65,3333,0
1346-PJWTK,1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15,4736,0
5088-QZLRL,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65,1619,0
8023-QHAIO,0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,3640,0
4397-FRLTA,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,6174,0
3057-VJJQE,1,0,0,0,35,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1523,0
5087-SUURX,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,5311,1
2302-OUZXB,1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,4770,0
8133-ANHHJ,0,1,0,0,49,1,2,1,2,2,2,2,0,2,1,0,0,103.0,4339,0
2270-CHBFN,0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,3472,0
0013-EXCHZ,0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,2324,1
5982-FPVQN,0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3062,0
9107-UKCKY,1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4163,0
4654-ULTTN,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,74.8,4446,0
5550-VFRLC,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,5453,1
5546-BYZSM,0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,5891,0
1492-KGETH,1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,4526,0
4929-BSTRX,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,4433,1
4163-HFTUK,1,0,0,0,51,1,0,2,1,1,1,1,1,1,1,0,2,19.1,15,0
8215-NGSPE,0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6149,0
2225-ZRGSG,0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,5249,1
8859-YSTWS,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,11,0
5271-YNWVR,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,5940,1
7601-DHFWZ,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,341,0
2657-ALMWY,0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,1783,1
6330-JKLPC,1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,6316,1
4667-OHGKG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1481,1
1998-VHJHK,0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,4242,0
1707-HABPF,0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,3520,0
1660-HSOOQ,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,4142,1
7253-UVNDW,0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2112,1
0487-VVUVK,1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,3,19.15,4038,0
7228-OMTPN,1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,3193,1
5063-IUOKK,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2297,0
4508-OEBEY,1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2072,0
0027-KWYKW,0,0,1,1,23,1,2,1,0,0,0,0,2,0,0,1,2,83.75,1411,0
2308-STERM,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,4981,0
5982-XMDEX,0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1195,0
6284-AHOOQ,1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,1511,1
6051-PTVNS,0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,6527,0
2344-JMOGN,1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,6307,1
3799-ISUZQ,1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,4421,1
2877-VDUER,0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,693,0
9152-AMKAK,1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,4180,0
1794-HBQTJ,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.6,4052,1
9432-VOFYX,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,378,0
8049-WJCLQ,1,0,1,1,10,1,0,0,0,0,2,0,2,0,0,0,3,60.2,4663,0
6586-PSJOX,1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,6248,0
2460-FPSYH,0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,55.8,1739,1
9705-ZJBCG,0,0,1,1,13,1,0,0,2,0,0,2,0,0,1,0,0,54.15,5526,0
4818-DRBQT,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,1904,1
1320-HTRDR,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1826,1
6847-KJLTS,0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,4747,0
9670-BPNXF,0,0,0,0,45,1,0,0,2,2,0,2,0,0,1,1,1,62.55,2423,0
3913-FCUUW,0,0,1,1,72,1,2,0,2,2,2,2,0,0,2,1,0,70.45,4338,0
3301-VKTGC,1,0,1,1,68,1,2,1,2,2,0,0,0,0,1,1,0,85.5,4701,0
1493-AMTIE,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,1610,1
9555-SAHUZ,0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,1700,0
0816-TSPHQ,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.75,3738,0
9932-WBWIK,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1767,0
4619-EVPHY,0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1427,0
5286-YHCVC,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5758,0
6424-ELEYH,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,1930,1
4391-RESHN,1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2121,1
9115-YQHGA,1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1721,0
4462-CYWMH,1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,4661,0
8963-MQVYN,0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,3972,0
2458-EOMRE,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,5685,0
9334-GWGOW,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,4091,0
6821-BUXUX,0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,446,1
5028-HTLJB,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,1
9801-GDWGV,0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3411,1
6542-LWGXJ,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,5908,0
5567-GZKQY,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,258,0
1222-LRYKO,1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,1394,0
2320-JRSDE,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,1492,1
2087-QAREY,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,333,0
0601-WZHJF,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,5299,1
4423-JWZJN,1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,4660,0
5143-WMWOG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,1493,1
6490-FGZAT,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,175,0
5393-RXQSZ,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,5970,1
7452-FOLON,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,6463,0
2320-TZRRH,0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,19.5,3447,0
0231-LXVAP,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,5778,1
9444-JTXHZ,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,5821,1
4942-VZZOM,1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,3731,0
5510-BOIUJ,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,1480,1
7502-BNYGS,0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,2750,0
4291-HYEBC,0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,192,0
6147-CBCRA,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,5310,0
6047-SUHPR,1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,1978,0
4471-KXAUH,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3107,1
9752-ZNQUT,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,4052,0
7638-QVMVY,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,4373,1
1576-PFZIW,1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,5784,0
5666-MBJPT,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1230,0
7312-XSBAT,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,4144,0
3096-GKWEB,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.75,1191,0
2371-JQHZZ,1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,1881,0
0674-GCDXG,1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,71.9,3799,0
1121-QSIVB,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3005,0
4396-KLSEH,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,5089,0
3244-DCJWY,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,5506,1
2824-MYYBN,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,2879,0
0875-CABNR,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,6253,1
6345-HOVES,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,6218,0
8318-LCNBW,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1532,0
6469-QJKZW,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,6345,0
0147-ESWWR,0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3373,0
1217-VASWC,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,3665,0
7812-FZHPE,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,3488,1
6370-ZVHDV,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,995,0
5915-DGNVC,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3006,0
6260-XLACS,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,316,0
3566-CAAYU,0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,2795,0
4983-CCWMC,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,1694,0
9103-CXVOK,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,1489,0
2896-TBNBE,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,2725,0
4797-AXPXK,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,4910,1
5229-PRWKT,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,5205,1
6982-UQZLY,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,1623,1
2522-WLNSF,0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,64.2,1736,0
3841-CONLJ,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,3028,0
5057-LCOUI,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,1641,1
0193-ESZXP,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,5048,1
4475-NVTLU,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,6334,0
4369-HTUIF,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,4260,1
9386-LDCZR,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3321,0
9585-KKMFD,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,6281,0
5399-ZIMKF,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,3279,0
0336-KXKFK,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,3728,0
5619-XZZKR,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,5376,0
3948-FVVRP,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,3848,0
5327-XOKKY,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,4452,0
0983-TATYJ,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1281,0
1813-JYWTO,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,4738,0
0156-FVPTA,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,289,1
1984-FCOWB,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,5856,1
0654-HMSHN,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,1773,1
6719-OXYBR,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,403,0
3312-ZWLGF,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2057,0
6476-YHMGA,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,292,0
5287-QWLKY,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,5797,1
0795-XCCTE,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1356,0
0168-XZKBB,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1013,0
3785-NRHYR,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487,0
5196-SGOAK,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,5775,1
4537-DKTAL,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,6173,0
7072-MBHEV,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,6249,0
5602-BVFMK,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1920,0
6297-NOOPG,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,5893,0
1891-UAWWU,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1554,1
8204-TIFGJ,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,3983,0
8050-DVOJX,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,3473,0
6108-OQZDQ,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,3287,1
0363-QJVFX,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,2973,1
8903-XEBGX,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,158,0
8169-SAEJD,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3377,0
9840-DVNDC,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,3927,1
1089-XZWHH,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,4186,0
2325-WINES,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,2960,0
6064-ZATLR,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,900,0
3096-JRDSO,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2473,1
7824-PANSQ,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4062,0
8042-JVNFH,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,5569,1
9648-BCHKM,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,3987,0
2888-ADFAO,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,81,0
8707-HOEDG,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,5861,0
3374-LXDEV,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,259,1
4072-IPYLT,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1367,0
7167-PCEYD,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,570,0
4936-YPJNK,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1594,0
1580-BMCMR,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1108,0
4817-KEQSP,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,592,0
6408-WHTEF,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,5141,0
9251-AWQGT,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6408,0
8749-CLJXC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
7989-VCQOH,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1072,0
5049-GLYVG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1618,1
4199-QHJNM,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,5493,0
8882-TLVRW,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2407,0
